[CryoJet 1]
	Time [s]	Temp T[k]	TSet	Shield flow	Sample flow	Heater pow[R5]	Heater pow[R6]	Run	Frame
Wed May 10 04:08:47 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 5
Wed May 10 04:08:58 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 7	 5
Wed May 10 04:09:09 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 7	 6
Wed May 10 04:09:19 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 7	 6
Wed May 10 04:09:30 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 7	 6
Wed May 10 04:09:41 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 7	 6
Wed May 10 04:09:51 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 6
Wed May 10 04:10:02 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:10:12 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 7	 6
Wed May 10 04:10:23 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:10:34 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:10:44 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 6
Wed May 10 04:10:55 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:11:06 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:11:16 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:11:27 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:11:37 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:11:48 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:11:59 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:12:09 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:12:20 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 6
Wed May 10 04:12:31 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 6
Wed May 10 04:12:41 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:12:52 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:13:03 2017	 173.00	 173.00	   3.00	   3.00	  21.30	  10.20	 7	 6
Wed May 10 04:13:13 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.20	 7	 6
Wed May 10 04:13:24 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 6
Wed May 10 04:13:34 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:13:45 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:13:56 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:14:06 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.20	 7	 6
Wed May 10 04:14:17 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:14:28 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:14:38 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:14:49 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:15:00 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:15:10 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 6
Wed May 10 04:15:21 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 6
Wed May 10 04:15:31 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 7
Wed May 10 04:15:42 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 7
Wed May 10 04:15:53 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 7
Wed May 10 04:16:03 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 7
Wed May 10 04:16:14 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 7
Wed May 10 04:16:25 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 7
Wed May 10 04:16:35 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 7
Wed May 10 04:16:46 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 7
Wed May 10 04:16:56 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 7
Wed May 10 04:17:07 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 7
Wed May 10 04:17:18 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 7
Wed May 10 04:17:28 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 7
Wed May 10 04:17:39 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 7
Wed May 10 04:17:50 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 8
Wed May 10 04:18:00 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 8
Wed May 10 04:18:11 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.20	 7	 8
Wed May 10 04:18:21 2017	 173.00	 173.00	   3.00	   3.00	  21.30	  10.20	 7	 8
Wed May 10 04:18:32 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.20	 7	 8
Wed May 10 04:18:43 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 8
Wed May 10 04:18:53 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.20	 7	 8
Wed May 10 04:19:04 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 8
Wed May 10 04:19:15 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 7	 8
Wed May 10 04:19:25 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 8
Wed May 10 04:19:36 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 8
Wed May 10 04:19:46 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 8
Wed May 10 04:19:57 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 7	 9
Wed May 10 04:20:08 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 9
Wed May 10 04:20:18 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 7	 9
Wed May 10 04:20:29 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 7	 9
Wed May 10 04:20:40 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 9
Wed May 10 04:20:50 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 9
Wed May 10 04:21:01 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 9
Wed May 10 04:21:12 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 9
Wed May 10 04:21:22 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 9
Wed May 10 04:21:33 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 9
Wed May 10 04:21:43 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 9
Wed May 10 04:21:54 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 9
Wed May 10 04:22:05 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 10
Wed May 10 04:22:15 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 10
Wed May 10 04:22:26 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 10
Wed May 10 04:22:37 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 10
Wed May 10 04:22:47 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 10
Wed May 10 04:22:58 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 10
Wed May 10 04:23:08 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.00	 7	 10
Wed May 10 04:23:19 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 10
Wed May 10 04:23:30 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.20	 7	 10
Wed May 10 04:23:40 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.20	 7	 10
Wed May 10 04:23:51 2017	 173.00	 173.00	   3.00	   3.00	  20.80	  10.30	 7	 10
Wed May 10 04:24:02 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 10
Wed May 10 04:24:12 2017	 173.00	 173.00	   3.00	   3.00	  20.90	  10.30	 7	 11
Wed May 10 04:24:23 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.00	 7	 11
Wed May 10 04:24:34 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 11
Wed May 10 04:24:44 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 7	 11
Wed May 10 04:24:55 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 11
Wed May 10 04:25:05 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 11
Wed May 10 04:25:16 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 11
Wed May 10 04:25:27 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 11
Wed May 10 04:25:37 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 11
Wed May 10 04:25:48 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 7	 11
Wed May 10 04:25:59 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 7	 11
Wed May 10 04:26:09 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 7	 11
Wed May 10 04:26:20 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 7	 11
Wed May 10 04:26:31 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 7	 11
Wed May 10 04:26:41 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 11
Wed May 10 04:26:52 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 11
Wed May 10 04:27:02 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.20	 7	 11
Wed May 10 04:27:13 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 11
Wed May 10 04:27:24 2017	 173.00	 173.00	   3.00	   3.00	  21.30	  10.20	 7	 11
Wed May 10 04:27:34 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 11
Wed May 10 04:27:45 2017	 173.00	 173.00	   3.00	   3.00	  21.30	  10.20	 7	 12
Wed May 10 04:27:56 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 12
Wed May 10 04:28:06 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 12
Wed May 10 04:28:17 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 12
Wed May 10 04:28:28 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 12
Wed May 10 04:28:38 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 12
Wed May 10 04:28:49 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 12
Wed May 10 04:28:59 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 12
Wed May 10 04:29:10 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 12
Wed May 10 04:29:21 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 12
Wed May 10 04:29:31 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 12
Wed May 10 04:29:42 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 7	 12
Wed May 10 04:29:53 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 13
Wed May 10 04:30:03 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 13
Wed May 10 04:30:14 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 13
Wed May 10 04:30:24 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 13
Wed May 10 04:30:35 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 13
Wed May 10 04:30:46 2017	 173.00	 173.00	   3.00	   3.00	  21.00	  10.30	 7	 13
Wed May 10 04:30:56 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 13
Wed May 10 04:31:07 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 7	 13
Wed May 10 04:31:18 2017	 173.00	 173.00	   3.00	   3.00	  21.30	  10.20	 7	 13
Wed May 10 04:31:28 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 13
Wed May 10 04:31:39 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 13
Wed May 10 04:31:49 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 7	 13
Wed May 10 04:32:00 2017	 173.00	 173.00	   3.00	   3.00	  21.30	  10.40	 7	 14
Wed May 10 04:32:11 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 7	 14
Wed May 10 04:32:21 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 14
Wed May 10 04:32:32 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 14
Wed May 10 04:32:43 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 14
Wed May 10 04:32:53 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 14
Wed May 10 04:33:04 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 14
Wed May 10 04:33:15 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 14
Wed May 10 04:33:25 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 14
Wed May 10 04:33:36 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 14
Wed May 10 04:33:46 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 14
Wed May 10 04:33:57 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 14
Wed May 10 04:34:08 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 14
Wed May 10 04:34:18 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 15
Wed May 10 04:34:29 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 15
Wed May 10 04:34:40 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 15
Wed May 10 04:34:50 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 15
Wed May 10 04:35:01 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 15
Wed May 10 04:35:11 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 15
Wed May 10 04:35:22 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 15
Wed May 10 04:35:33 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 15
Wed May 10 04:35:43 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 15
Wed May 10 04:35:54 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 15
Wed May 10 04:36:05 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 15
Wed May 10 04:36:15 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 15
Wed May 10 04:36:26 2017	 173.00	 173.00	   3.00	   3.00	  20.80	  10.30	 7	 16
Wed May 10 04:36:36 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 16
Wed May 10 04:36:47 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 16
Wed May 10 04:36:58 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 16
Wed May 10 04:37:08 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 16
Wed May 10 04:37:19 2017	 173.00	 173.00	   3.00	   3.00	  21.00	  10.30	 7	 16
Wed May 10 04:37:30 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 16
Wed May 10 04:37:40 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 16
Wed May 10 04:37:51 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 16
Wed May 10 04:38:01 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 16
Wed May 10 04:38:12 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 16
Wed May 10 04:38:23 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 16
Wed May 10 04:38:33 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 17
Wed May 10 04:38:44 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 17
Wed May 10 04:38:55 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 17
Wed May 10 04:39:05 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 17
Wed May 10 04:39:16 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 17
Wed May 10 04:39:26 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 17
Wed May 10 04:39:37 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 17
Wed May 10 04:39:48 2017	 173.00	 173.00	   3.00	   3.00	  20.80	  10.30	 7	 17
Wed May 10 04:39:58 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 17
Wed May 10 04:40:09 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 17
Wed May 10 04:40:20 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 17
Wed May 10 04:40:30 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 17
Wed May 10 04:40:41 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.20	 7	 18
Wed May 10 04:40:51 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 18
Wed May 10 04:41:02 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 18
Wed May 10 04:41:13 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.00	 7	 18
Wed May 10 04:41:23 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 18
Wed May 10 04:41:34 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 18
Wed May 10 04:41:45 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 18
Wed May 10 04:41:55 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 18
Wed May 10 04:42:06 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.20	 7	 18
Wed May 10 04:42:17 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 18
Wed May 10 04:42:27 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 7	 18
Wed May 10 04:42:38 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 7	 18
Wed May 10 04:42:48 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 7	 18
Wed May 10 04:42:59 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.20	 7	 19
Wed May 10 04:43:10 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 7	 19
Wed May 10 04:43:20 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 7	 19
Wed May 10 04:43:31 2017	 173.00	 173.00	   3.00	   3.00	  21.70	  10.40	 7	 19
Wed May 10 04:43:42 2017	 173.00	 173.00	   3.00	   3.00	  21.20	  10.40	 7	 19
Wed May 10 04:43:52 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 19
Wed May 10 04:44:03 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.00	 7	 19
Wed May 10 04:44:13 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 19
Wed May 10 04:44:24 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.10	 7	 19
Wed May 10 04:44:35 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 19
Wed May 10 04:44:45 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 19
Wed May 10 04:44:56 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 19
Wed May 10 04:45:07 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.10	 7	 20
Wed May 10 04:45:17 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 20
Wed May 10 04:45:28 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 20
Wed May 10 04:45:39 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 20
Wed May 10 04:45:49 2017	 173.00	 173.00	   3.00	   3.00	  21.30	  10.20	 7	 20
Wed May 10 04:46:00 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 20
Wed May 10 04:46:10 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 20
Wed May 10 04:46:21 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 20
Wed May 10 04:46:32 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 7	 20
Wed May 10 04:46:42 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 20
Wed May 10 04:46:53 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 20
Wed May 10 04:47:04 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 7	 20
Wed May 10 04:47:14 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 7	 21
Wed May 10 04:47:25 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 7	 21
Wed May 10 04:47:35 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 7	 21
Wed May 10 04:47:46 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 21
Wed May 10 04:47:57 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 21
Wed May 10 04:48:07 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 21
Wed May 10 04:48:18 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 21
Wed May 10 04:48:29 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 21
Wed May 10 04:48:39 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 21
Wed May 10 04:48:50 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 7	 21
Wed May 10 04:49:00 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 21
Wed May 10 04:49:11 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 21
Wed May 10 04:49:22 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 22
Wed May 10 04:49:32 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 22
Wed May 10 04:49:43 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 22
Wed May 10 04:49:54 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.20	 7	 22
Wed May 10 04:50:04 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.40	 7	 22
Wed May 10 04:50:15 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.40	 7	 22
Wed May 10 04:50:25 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 22
Wed May 10 04:50:36 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 22
Wed May 10 04:50:47 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 22
Wed May 10 04:50:57 2017	 173.00	 173.00	   3.00	   3.00	  21.30	  10.30	 7	 22
Wed May 10 04:51:08 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 22
Wed May 10 04:51:19 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 22
Wed May 10 04:51:29 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 22
Wed May 10 04:51:40 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 23
Wed May 10 04:51:50 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 23
Wed May 10 04:52:01 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 7	 23
Wed May 10 04:52:12 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 23
Wed May 10 04:52:22 2017	 173.00	 173.00	   3.00	   3.00	  21.60	  10.30	 7	 23
Wed May 10 04:52:33 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 23
Wed May 10 04:52:43 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 23
Wed May 10 04:52:54 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 23
Wed May 10 04:53:05 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 23
Wed May 10 04:53:15 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 23
Wed May 10 04:53:26 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 23
Wed May 10 04:53:37 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 23
Wed May 10 04:53:47 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 24
Wed May 10 04:53:58 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 24
Wed May 10 04:54:08 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 24
Wed May 10 04:54:19 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 24
Wed May 10 04:54:30 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 24
Wed May 10 04:54:40 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 24
Wed May 10 04:54:51 2017	 173.00	 173.00	   3.00	   3.00	  21.50	  10.30	 7	 24
Wed May 10 04:55:02 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 24
Wed May 10 04:55:12 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 24
Wed May 10 04:55:23 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 24
Wed May 10 04:55:33 2017	 173.00	 173.00	   3.00	   3.00	  20.90	  10.30	 7	 24
Wed May 10 04:55:44 2017	 173.00	 173.00	   3.00	   3.00	  21.40	  10.30	 7	 24
Wed May 10 04:55:55 2017	 173.00	 173.00	   3.00	   3.00	  21.30	  10.20	 7	 25
