[PeltierCCS 1]
	Time [s]	Tcold	Thot	Aout	CoolTime	Tset	Power
Tue May 09 13:03:31 2017	 -39.99	  18.19	  43.12	        0	 -40.00	        0
Tue May 09 13:03:42 2017	 -39.99	  18.22	  43.15	        0	 -40.00	        0
Tue May 09 13:03:52 2017	 -39.99	  18.22	  43.11	        0	 -40.00	        0
Tue May 09 13:04:03 2017	 -39.99	  18.25	  43.14	        0	 -40.00	        0
Tue May 09 13:04:14 2017	 -39.98	  18.28	  43.24	        0	 -40.00	        0
Tue May 09 13:04:24 2017	 -39.98	  18.28	  43.32	        0	 -40.00	        0
Tue May 09 13:04:35 2017	 -39.98	  18.31	  43.32	        0	 -40.00	        0
Tue May 09 13:04:45 2017	 -39.99	  18.31	  43.24	        0	 -40.00	        0
Tue May 09 13:04:56 2017	 -39.99	  18.34	  43.25	        0	 -40.00	        0
Tue May 09 13:05:07 2017	 -40.00	  18.36	  43.22	        0	 -40.00	        0
Tue May 09 13:05:17 2017	 -40.00	  18.36	  43.15	        0	 -40.00	        0
Tue May 09 13:05:28 2017	 -40.01	  18.39	  43.12	        0	 -40.00	        0
Tue May 09 13:05:39 2017	 -39.98	  18.39	  43.34	        0	 -40.00	        0
Tue May 09 13:05:49 2017	 -39.99	  18.42	  43.35	        0	 -40.00	        0
Tue May 09 13:06:00 2017	 -39.98	  18.42	  43.45	        0	 -40.00	        0
Tue May 09 13:06:11 2017	 -39.98	  18.45	  43.48	        0	 -40.00	        0
Tue May 09 13:06:21 2017	 -39.99	  18.45	  43.46	        0	 -40.00	        0
Tue May 09 13:06:32 2017	 -39.98	  18.48	  43.57	        0	 -40.00	        0
Tue May 09 13:06:43 2017	 -39.98	  18.48	  43.59	        0	 -40.00	        0
Tue May 09 13:06:53 2017	 -39.99	  18.51	  43.54	        0	 -40.00	        0
Tue May 09 13:07:04 2017	 -40.00	  18.54	  43.40	        0	 -40.00	        0
Tue May 09 13:07:14 2017	 -39.99	  18.54	  43.52	        0	 -40.00	        0
Tue May 09 13:07:25 2017	 -39.98	  18.57	  43.65	        0	 -40.00	        0
Tue May 09 13:07:36 2017	 -39.98	  18.60	  43.73	        0	 -40.00	        0
Tue May 09 13:07:46 2017	 -39.99	  18.60	  43.67	        0	 -40.00	        0
Tue May 09 13:07:57 2017	 -40.00	  18.60	  43.56	        0	 -40.00	        0
Tue May 09 13:08:08 2017	 -40.00	  18.62	  43.54	        0	 -40.00	        0
Tue May 09 13:08:18 2017	 -40.00	  18.65	  43.56	        0	 -40.00	        0
Tue May 09 13:08:29 2017	 -39.98	  18.68	  43.73	        0	 -40.00	        0
Tue May 09 13:08:40 2017	 -39.98	  18.68	  43.76	        0	 -40.00	        0
Tue May 09 13:08:50 2017	 -39.98	  18.71	  43.83	        0	 -40.00	        0
Tue May 09 13:09:01 2017	 -39.98	  18.71	  43.90	        0	 -40.00	        0
Tue May 09 13:09:12 2017	 -39.98	  18.74	  43.94	        0	 -40.00	        0
Tue May 09 13:09:22 2017	 -39.96	  18.77	  44.12	        0	 -40.00	        0
Tue May 09 13:09:33 2017	 -39.95	  18.80	  44.34	        0	 -40.00	        0
Tue May 09 13:09:43 2017	 -39.95	  18.80	  44.42	        0	 -40.00	        0
Tue May 09 13:09:54 2017	 -39.95	  18.83	  44.51	        0	 -40.00	        0
Tue May 09 13:10:05 2017	 -39.95	  18.83	  44.56	        0	 -40.00	        0
Tue May 09 13:10:15 2017	 -39.96	  18.85	  44.60	        0	 -40.00	        0
Tue May 09 13:10:26 2017	 -39.98	  18.88	  44.46	        0	 -40.00	        0
Tue May 09 13:10:37 2017	 -39.99	  18.91	  44.35	        0	 -40.00	        0
Tue May 09 13:10:47 2017	 -40.00	  18.88	  44.29	        0	 -40.00	        0
Tue May 09 13:10:58 2017	 -40.00	  18.91	  44.29	        0	 -40.00	        0
Tue May 09 13:11:09 2017	 -40.01	  18.94	  44.20	        0	 -40.00	        0
Tue May 09 13:11:19 2017	 -40.01	  18.94	  44.19	        0	 -40.00	        0
Tue May 09 13:11:30 2017	 -40.01	  18.97	  44.13	        0	 -40.00	        0
Tue May 09 13:11:41 2017	 -40.02	  18.97	  44.05	        0	 -40.00	        0
Tue May 09 13:11:51 2017	 -40.01	  18.97	  44.11	        0	 -40.00	        0
Tue May 09 13:12:02 2017	 -40.01	  19.00	  44.11	        0	 -40.00	        0
Tue May 09 13:12:12 2017	 -40.00	  19.03	  44.14	        0	 -40.00	        0
Tue May 09 13:12:23 2017	 -40.01	  19.03	  44.10	        0	 -40.00	        0
Tue May 09 13:12:34 2017	 -40.01	  19.06	  44.09	        0	 -40.00	        0
Tue May 09 13:12:44 2017	 -40.01	  19.03	  44.08	        0	 -40.00	        0
Tue May 09 13:12:55 2017	 -40.00	  19.08	  44.11	        0	 -40.00	        0
Tue May 09 13:13:06 2017	 -39.99	  19.08	  44.23	        0	 -40.00	        0
Tue May 09 13:13:16 2017	 -39.98	  19.11	  44.36	        0	 -40.00	        0
Tue May 09 13:13:27 2017	 -39.98	  19.14	  44.41	        0	 -40.00	        0
Tue May 09 13:13:38 2017	 -39.99	  19.14	  44.33	        0	 -40.00	        0
Tue May 09 13:13:48 2017	 -39.98	  19.17	  44.43	        0	 -40.00	        0
Tue May 09 13:13:59 2017	 -39.98	  19.17	  44.49	        0	 -40.00	        0
Tue May 09 13:14:09 2017	 -39.99	  19.20	  44.45	        0	 -40.00	        0
Tue May 09 13:14:20 2017	 -40.00	  19.20	  44.34	        0	 -40.00	        0
Tue May 09 13:14:31 2017	 -39.99	  19.23	  44.43	        0	 -40.00	        0
Tue May 09 13:14:41 2017	 -40.00	  19.23	  44.38	        0	 -40.00	        0
Tue May 09 13:14:52 2017	 -39.99	  19.26	  44.48	        0	 -40.00	        0
Tue May 09 13:15:03 2017	 -39.99	  19.26	  44.46	        0	 -40.00	        0
Tue May 09 13:15:13 2017	 -39.99	  19.29	  44.52	        0	 -40.00	        0
Tue May 09 13:15:24 2017	 -39.99	  19.29	  44.55	        0	 -40.00	        0
Tue May 09 13:15:35 2017	 -39.99	  19.31	  44.58	        0	 -40.00	        0
Tue May 09 13:15:45 2017	 -39.98	  19.34	  44.66	        0	 -40.00	        0
Tue May 09 13:15:56 2017	 -39.98	  19.34	  44.70	        0	 -40.00	        0
Tue May 09 13:16:07 2017	 -39.99	  19.34	  44.65	        0	 -40.00	        0
Tue May 09 13:16:17 2017	 -40.00	  19.37	  44.58	        0	 -40.00	        0
Tue May 09 13:16:28 2017	 -39.99	  19.40	  44.69	        0	 -40.00	        0
Tue May 09 13:16:39 2017	 -40.00	  19.40	  44.54	        0	 -40.00	        0
Tue May 09 13:16:49 2017	 -40.00	  19.43	  44.60	        0	 -40.00	        0
Tue May 09 13:17:00 2017	 -40.00	  19.43	  44.57	        0	 -40.00	        0
Tue May 09 13:17:10 2017	 -39.98	  19.43	  44.75	        0	 -40.00	        0
Tue May 09 13:17:21 2017	 -39.98	  19.46	  44.77	        0	 -40.00	        0
Tue May 09 13:17:32 2017	 -39.98	  19.49	  44.85	        0	 -40.00	        0
Tue May 09 13:17:42 2017	 -39.99	  19.49	  44.76	        0	 -40.00	        0
Tue May 09 13:17:53 2017	 -39.99	  19.52	  44.80	        0	 -40.00	        0
Tue May 09 13:18:04 2017	 -39.99	  19.52	  44.85	        0	 -40.00	        0
Tue May 09 13:18:14 2017	 -39.98	  19.55	  44.93	        0	 -40.00	        0
Tue May 09 13:18:25 2017	 -39.98	  19.57	  45.01	        0	 -40.00	        0
Tue May 09 13:18:36 2017	 -39.98	  19.57	  45.01	        0	 -40.00	        0
Tue May 09 13:18:46 2017	 -39.98	  19.57	  45.08	        0	 -40.00	        0
Tue May 09 13:18:57 2017	 -39.99	  19.60	  45.00	        0	 -40.00	        0
Tue May 09 13:19:08 2017	 -39.99	  19.63	  45.01	        0	 -40.00	        0
Tue May 09 13:19:18 2017	 -39.99	  19.63	  45.04	        0	 -40.00	        0
Tue May 09 13:19:29 2017	 -40.00	  19.66	  44.94	        0	 -40.00	        0
Tue May 09 13:19:39 2017	 -39.99	  19.66	  44.99	        0	 -40.00	        0
Tue May 09 13:19:50 2017	 -39.99	  19.69	  45.00	        0	 -40.00	        0
Tue May 09 13:20:01 2017	 -39.99	  19.69	  45.02	        0	 -40.00	        0
Tue May 09 13:20:11 2017	 -39.99	  19.72	  45.03	        0	 -40.00	        0
Tue May 09 13:20:22 2017	 -40.00	  19.72	  45.02	        0	 -40.00	        0
Tue May 09 13:20:33 2017	 -39.99	  19.75	  45.10	        0	 -40.00	        0
Tue May 09 13:20:43 2017	 -39.99	  19.78	  45.13	        0	 -40.00	        0
Tue May 09 13:20:54 2017	 -39.99	  19.78	  45.11	        0	 -40.00	        0
Tue May 09 13:21:05 2017	 -39.98	  19.80	  45.24	        0	 -40.00	        0
Tue May 09 13:21:15 2017	 -39.98	  19.80	  45.25	        0	 -40.00	        0
Tue May 09 13:21:26 2017	 -39.98	  19.83	  45.28	        0	 -40.00	        0
Tue May 09 13:21:37 2017	 -39.98	  19.83	  45.37	        0	 -40.00	        0
Tue May 09 13:21:47 2017	 -39.98	  19.80	  45.40	        0	 -40.00	        0
Tue May 09 13:21:58 2017	 -39.98	  19.75	  45.45	        0	 -40.00	        0
Tue May 09 13:22:09 2017	 -39.99	  19.69	  45.33	        0	 -40.00	        0
Tue May 09 13:22:19 2017	 -40.00	  19.63	  45.28	        0	 -40.00	        0
Tue May 09 13:22:30 2017	 -40.01	  19.57	  45.20	        0	 -40.00	        0
Tue May 09 13:22:40 2017	 -40.01	  19.52	  45.16	        0	 -40.00	        0
Tue May 09 13:22:51 2017	 -40.01	  19.46	  45.16	        0	 -40.00	        0
Tue May 09 13:23:02 2017	 -40.01	  19.40	  45.11	        0	 -40.00	        0
Tue May 09 13:23:12 2017	 -40.02	  19.34	  44.97	        0	 -40.00	        0
Tue May 09 13:23:23 2017	 -40.03	  19.26	  44.79	        0	 -40.00	        0
Tue May 09 13:23:34 2017	 -40.04	  19.20	  44.69	        0	 -40.00	        0
Tue May 09 13:23:44 2017	 -40.03	  19.11	  44.66	        0	 -40.00	        0
Tue May 09 13:23:55 2017	 -40.04	  19.06	  44.54	        0	 -40.00	        0
Tue May 09 13:24:06 2017	 -40.05	  19.00	  44.39	        0	 -40.00	        0
Tue May 09 13:24:16 2017	 -40.04	  18.94	  44.40	        0	 -40.00	        0
Tue May 09 13:24:27 2017	 -40.04	  18.85	  44.30	        0	 -40.00	        0
Tue May 09 13:24:38 2017	 -40.05	  18.80	  44.14	        0	 -40.00	        0
Tue May 09 13:24:48 2017	 -40.04	  18.71	  44.11	        0	 -40.00	        0
Tue May 09 13:24:59 2017	 -40.06	  18.65	  43.90	        0	 -40.00	        0
Tue May 09 13:25:09 2017	 -40.05	  18.60	  43.85	        0	 -40.00	        0
Tue May 09 13:25:20 2017	 -40.05	  18.51	  43.75	        0	 -40.00	        0
Tue May 09 13:25:31 2017	 -40.06	  18.45	  43.56	        0	 -40.00	        0
Tue May 09 13:25:41 2017	 -40.06	  18.39	  43.49	        0	 -40.00	        0
Tue May 09 13:25:52 2017	 -40.05	  18.31	  43.49	        0	 -40.00	        0
Tue May 09 13:26:03 2017	 -40.06	  18.25	  43.31	        0	 -40.00	        0
Tue May 09 13:26:13 2017	 -40.06	  18.19	  43.16	        0	 -40.00	        0
Tue May 09 13:26:24 2017	 -40.06	  18.11	  43.04	        0	 -40.00	        0
Tue May 09 13:26:35 2017	 -40.06	  18.05	  42.98	        0	 -40.00	        0
Tue May 09 13:26:45 2017	 -40.05	  17.99	  42.95	        0	 -40.00	        0
Tue May 09 13:26:56 2017	 -40.05	  17.93	  42.92	        0	 -40.00	        0
Tue May 09 13:27:06 2017	 -40.04	  17.85	  42.94	        0	 -40.00	        0
Tue May 09 13:27:17 2017	 -40.04	  17.79	  42.87	        0	 -40.00	        0
Tue May 09 13:27:28 2017	 -40.04	  17.73	  42.79	        0	 -40.00	        0
Tue May 09 13:27:38 2017	 -40.05	  17.67	  42.61	        0	 -40.00	        0
Tue May 09 13:27:49 2017	 -40.06	  17.59	  42.42	        0	 -40.00	        0
Tue May 09 13:28:00 2017	 -40.05	  17.53	  42.47	        0	 -40.00	        0
Tue May 09 13:28:10 2017	 -40.04	  17.47	  42.42	        0	 -40.00	        0
Tue May 09 13:28:21 2017	 -40.06	  17.39	  42.19	        0	 -40.00	        0
Tue May 09 13:28:32 2017	 -40.05	  17.33	  42.14	        0	 -40.00	        0
Tue May 09 13:28:42 2017	 -40.05	  17.27	  42.05	        0	 -40.00	        0
Tue May 09 13:28:53 2017	 -40.05	  17.21	  42.03	        0	 -40.00	        0
Tue May 09 13:29:03 2017	 -40.05	  17.16	  41.92	        0	 -40.00	        0
Tue May 09 13:29:14 2017	 -40.05	  17.07	  41.87	        0	 -40.00	        0
Tue May 09 13:29:25 2017	 -40.05	  17.01	  41.70	        0	 -40.00	        0
Tue May 09 13:29:35 2017	 -40.05	  16.95	  41.67	        0	 -40.00	        0
Tue May 09 13:29:46 2017	 -40.05	  16.90	  41.59	        0	 -40.00	        0
Tue May 09 13:29:57 2017	 -40.05	  16.84	  41.52	        0	 -40.00	        0
Tue May 09 13:30:07 2017	 -40.04	  16.78	  41.48	        0	 -40.00	        0
Tue May 09 13:30:18 2017	 -40.04	  16.75	  41.44	        0	 -40.00	        0
Tue May 09 13:30:29 2017	 -40.04	  16.75	  41.33	        0	 -40.00	        0
Tue May 09 13:30:39 2017	 -40.04	  16.78	  41.27	        0	 -40.00	        0
Tue May 09 13:30:50 2017	 -40.05	  16.81	  41.10	        0	 -40.00	        0
Tue May 09 13:31:01 2017	 -40.04	  16.84	  41.09	        0	 -40.00	        0
Tue May 09 13:31:11 2017	 -40.04	  16.87	  41.07	        0	 -40.00	        0
Tue May 09 13:31:22 2017	 -40.03	  16.87	  41.11	        0	 -40.00	        0
Tue May 09 13:31:32 2017	 -40.01	  16.90	  41.22	        0	 -40.00	        0
Tue May 09 13:31:43 2017	 -40.01	  16.93	  41.29	        0	 -40.00	        0
Tue May 09 13:31:54 2017	 -40.01	  16.95	  41.28	        0	 -40.00	        0
Tue May 09 13:32:04 2017	 -40.01	  16.98	  41.27	        0	 -40.00	        0
Tue May 09 13:32:15 2017	 -40.00	  17.01	  41.32	        0	 -40.00	        0
Tue May 09 13:32:26 2017	 -39.98	  17.01	  41.52	        0	 -40.00	        0
Tue May 09 13:32:36 2017	 -39.98	  17.04	  41.57	        0	 -40.00	        0
Tue May 09 13:32:47 2017	 -39.98	  17.04	  41.60	        0	 -40.00	        0
Tue May 09 13:32:58 2017	 -39.98	  17.07	  41.61	        0	 -40.00	        0
Tue May 09 13:33:08 2017	 -39.98	  17.07	  41.68	        0	 -40.00	        0
Tue May 09 13:33:19 2017	 -39.98	  17.10	  41.66	        0	 -40.00	        0
Tue May 09 13:33:30 2017	 -39.98	  17.13	  41.69	        0	 -40.00	        0
Tue May 09 13:33:40 2017	 -39.98	  17.13	  41.75	        0	 -40.00	        0
Tue May 09 13:33:51 2017	 -39.98	  17.16	  41.79	        0	 -40.00	        0
Tue May 09 13:34:01 2017	 -39.98	  17.16	  41.86	        0	 -40.00	        0
Tue May 09 13:34:12 2017	 -39.98	  17.18	  41.91	        0	 -40.00	        0
Tue May 09 13:34:23 2017	 -39.98	  17.21	  41.94	        0	 -40.00	        0
Tue May 09 13:34:33 2017	 -39.98	  17.21	  41.99	        0	 -40.00	        0
Tue May 09 13:34:44 2017	 -39.98	  17.24	  42.03	        0	 -40.00	        0
Tue May 09 13:34:55 2017	 -39.98	  17.27	  42.07	        0	 -40.00	        0
Tue May 09 13:35:05 2017	 -40.00	  17.27	  41.86	        0	 -40.00	        0
Tue May 09 13:35:16 2017	 -40.00	  17.27	  41.83	        0	 -40.00	        0
Tue May 09 13:35:27 2017	 -40.00	  17.30	  41.81	        0	 -40.00	        0
Tue May 09 13:35:37 2017	 -39.99	  17.30	  41.93	        0	 -40.00	        0
Tue May 09 13:35:48 2017	 -39.99	  17.33	  41.99	        0	 -40.00	        0
Tue May 09 13:35:59 2017	 -39.99	  17.36	  42.03	        0	 -40.00	        0
Tue May 09 13:36:09 2017	 -39.99	  17.39	  42.03	        0	 -40.00	        0
Tue May 09 13:36:20 2017	 -40.00	  17.39	  41.97	        0	 -40.00	        0
Tue May 09 13:36:31 2017	 -39.99	  17.42	  42.00	        0	 -40.00	        0
Tue May 09 13:36:41 2017	 -39.99	  17.44	  42.02	        0	 -40.00	        0
Tue May 09 13:36:52 2017	 -39.99	  17.44	  42.07	        0	 -40.00	        0
Tue May 09 13:37:02 2017	 -39.99	  17.47	  42.09	        0	 -40.00	        0
Tue May 09 13:37:13 2017	 -39.99	  17.47	  42.12	        0	 -40.00	        0
Tue May 09 13:37:24 2017	 -40.00	  17.50	  41.99	        0	 -40.00	        0
Tue May 09 13:37:34 2017	 -39.98	  17.53	  42.18	        0	 -40.00	        0
Tue May 09 13:37:45 2017	 -39.98	  17.53	  42.24	        0	 -40.00	        0
Tue May 09 13:37:56 2017	 -39.99	  17.56	  42.23	        0	 -40.00	        0
Tue May 09 13:38:06 2017	 -39.99	  17.56	  42.21	        0	 -40.00	        0
Tue May 09 13:38:17 2017	 -39.99	  17.59	  42.22	        0	 -40.00	        0
Tue May 09 13:38:28 2017	 -39.99	  17.59	  42.23	        0	 -40.00	        0
Tue May 09 13:38:38 2017	 -39.98	  17.59	  42.33	        0	 -40.00	        0
Tue May 09 13:38:49 2017	 -39.99	  17.65	  42.34	        0	 -40.00	        0
Tue May 09 13:38:59 2017	 -39.98	  17.65	  42.39	        0	 -40.00	        0
Tue May 09 13:39:10 2017	 -39.98	  17.67	  42.48	        0	 -40.00	        0
Tue May 09 13:39:21 2017	 -39.98	  17.67	  42.49	        0	 -40.00	        0
Tue May 09 13:39:31 2017	 -39.99	  17.70	  42.37	        0	 -40.00	        0
Tue May 09 13:39:42 2017	 -39.99	  17.70	  42.45	        0	 -40.00	        0
Tue May 09 13:39:53 2017	 -40.00	  17.73	  42.37	        0	 -40.00	        0
Tue May 09 13:40:03 2017	 -39.99	  17.73	  42.48	        0	 -40.00	        0
Tue May 09 13:40:14 2017	 -39.98	  17.76	  42.59	        0	 -40.00	        0
Tue May 09 13:40:25 2017	 -39.98	  17.79	  42.60	        0	 -40.00	        0
Tue May 09 13:40:35 2017	 -39.99	  17.79	  42.51	        0	 -40.00	        0
Tue May 09 13:40:46 2017	 -40.00	  17.82	  42.45	        0	 -40.00	        0
Tue May 09 13:40:56 2017	 -40.00	  17.85	  42.46	        0	 -40.00	        0
Tue May 09 13:41:07 2017	 -39.99	  17.85	  42.54	        0	 -40.00	        0
Tue May 09 13:41:18 2017	 -39.99	  17.88	  42.60	        0	 -40.00	        0
Tue May 09 13:41:28 2017	 -39.99	  17.88	  42.55	        0	 -40.00	        0
Tue May 09 13:41:39 2017	 -39.98	  17.90	  42.70	        0	 -40.00	        0
Tue May 09 13:41:50 2017	 -39.98	  17.93	  42.72	        0	 -40.00	        0
Tue May 09 13:42:00 2017	 -39.99	  17.93	  42.70	        0	 -40.00	        0
Tue May 09 13:42:11 2017	 -39.98	  17.93	  42.76	        0	 -40.00	        0
Tue May 09 13:42:22 2017	 -39.99	  17.96	  42.72	        0	 -40.00	        0
Tue May 09 13:42:32 2017	 -39.99	  17.99	  42.76	        0	 -40.00	        0
Tue May 09 13:42:43 2017	 -39.98	  17.99	  42.84	        0	 -40.00	        0
Tue May 09 13:42:54 2017	 -39.99	  18.02	  42.82	        0	 -40.00	        0
Tue May 09 13:43:04 2017	 -39.99	  18.05	  42.83	        0	 -40.00	        0
Tue May 09 13:43:15 2017	 -39.99	  18.05	  42.83	        0	 -40.00	        0
Tue May 09 13:43:25 2017	 -39.99	  18.05	  42.86	        0	 -40.00	        0
Tue May 09 13:43:36 2017	 -39.98	  18.11	  42.98	        0	 -40.00	        0
Tue May 09 13:43:47 2017	 -39.98	  18.11	  43.06	        0	 -40.00	        0
Tue May 09 13:43:57 2017	 -39.98	  18.13	  43.11	        0	 -40.00	        0
Tue May 09 13:44:08 2017	 -39.97	  18.16	  43.24	        0	 -40.00	        0
Tue May 09 13:44:19 2017	 -39.98	  18.16	  43.19	        0	 -40.00	        0
Tue May 09 13:44:29 2017	 -39.98	  18.19	  43.22	        0	 -40.00	        0
Tue May 09 13:44:40 2017	 -39.99	  18.19	  43.17	        0	 -40.00	        0
Tue May 09 13:44:51 2017	 -40.00	  18.22	  43.04	        0	 -40.00	        0
Tue May 09 13:45:01 2017	 -40.00	  18.22	  43.03	        0	 -40.00	        0
Tue May 09 13:45:12 2017	 -40.00	  18.22	  43.00	        0	 -40.00	        0
Tue May 09 13:45:23 2017	 -40.00	  18.25	  43.03	        0	 -40.00	        0
Tue May 09 13:45:33 2017	 -39.99	  18.25	  43.18	        0	 -40.00	        0
Tue May 09 13:45:44 2017	 -39.99	  18.28	  43.15	        0	 -40.00	        0
Tue May 09 13:45:54 2017	 -39.99	  18.31	  43.15	        0	 -40.00	        0
Tue May 09 13:46:05 2017	 -39.99	  18.31	  43.20	        0	 -40.00	        0
Tue May 09 13:46:16 2017	 -40.00	  18.34	  43.14	        0	 -40.00	        0
Tue May 09 13:46:26 2017	 -39.99	  18.36	  43.21	        0	 -40.00	        0
Tue May 09 13:46:37 2017	 -39.99	  18.36	  43.22	        0	 -40.00	        0
Tue May 09 13:46:48 2017	 -39.98	  18.39	  43.32	        0	 -40.00	        0
Tue May 09 13:46:58 2017	 -39.99	  18.39	  43.32	        0	 -40.00	        0
Tue May 09 13:47:09 2017	 -39.98	  18.42	  43.38	        0	 -40.00	        0
Tue May 09 13:47:20 2017	 -39.99	  18.42	  43.32	        0	 -40.00	        0
Tue May 09 13:47:30 2017	 -39.99	  18.45	  43.39	        0	 -40.00	        0
Tue May 09 13:47:41 2017	 -39.98	  18.45	  43.41	        0	 -40.00	        0
Tue May 09 13:47:51 2017	 -39.99	  18.48	  43.34	        0	 -40.00	        0
Tue May 09 13:48:02 2017	 -39.99	  18.51	  43.42	        0	 -40.00	        0
Tue May 09 13:48:13 2017	 -39.99	  18.51	  43.42	        0	 -40.00	        0
Tue May 09 13:48:23 2017	 -39.98	  18.54	  43.52	        0	 -40.00	        0
Tue May 09 13:48:34 2017	 -39.99	  18.54	  43.45	        0	 -40.00	        0
Tue May 09 13:48:45 2017	 -40.00	  18.57	  43.35	        0	 -40.00	        0
Tue May 09 13:48:55 2017	 -39.99	  18.60	  43.46	        0	 -40.00	        0
Tue May 09 13:49:06 2017	 -40.00	  18.60	  43.37	        0	 -40.00	        0
Tue May 09 13:49:17 2017	 -39.99	  18.60	  43.49	        0	 -40.00	        0
Tue May 09 13:49:27 2017	 -39.99	  18.62	  43.56	        0	 -40.00	        0
Tue May 09 13:49:38 2017	 -39.98	  18.65	  43.65	        0	 -40.00	        0
Tue May 09 13:49:49 2017	 -39.98	  18.65	  43.70	        0	 -40.00	        0
Tue May 09 13:49:59 2017	 -39.98	  18.68	  43.75	        0	 -40.00	        0
